"2024/10/04","08:00","1.6","-","2.32"
"2024/10/04","08:06","1.608","-","2.34"
"2024/10/04","08:12","1.615","-","2.35"
"2024/10/04","08:18","1.62","-","2.34"
"2024/10/04","08:24","1.624","-","2.36"
"2024/10/04","08:30","1.627","-","2.35"
"2024/10/04","08:36","1.628","-","2.36"
"2024/10/04","08:42","1.628","-","2.36"
"2024/10/04","08:48","1.626","-","2.36"
"2024/10/04","08:54","1.623","-","2.36"
"2024/10/04","09:00","1.619","-","2.37"
"2024/10/04","09:06","1.613","-","2.37"
"2024/10/04","09:12","1.606","-","2.37"
"2024/10/04","09:18","1.598","-","2.35"
"2024/10/04","09:24","1.588","-","2.34"
"2024/10/04","09:30","1.577","-","2.32"
"2024/10/04","09:36","1.564","-","2.31"
"2024/10/04","09:42","1.551","-","2.28"
"2024/10/04","09:48","1.536","-","2.25"
"2024/10/04","09:54","1.52","-","2.22"
"2024/10/04","10:00","1.503","-","2.19"
"2024/10/04","10:06","1.485","-","2.15"
"2024/10/04","10:12","1.466","-","2.11"
"2024/10/04","10:18","1.446","-","2.08"
"2024/10/04","10:24","1.425","-","2.05"
"2024/10/04","10:30","1.404","-","2.02"
"2024/10/04","10:36","1.381","-","2.01"
"2024/10/04","10:42","1.359","-","1.99"
"2024/10/04","10:48","1.336","-","1.97"
"2024/10/04","10:54","1.312","-","1.95"
"2024/10/04","11:00","1.288","-","1.92"
"2024/10/04","11:06","1.264","-","1.89"
"2024/10/04","11:12","1.239","-","1.87"
"2024/10/04","11:18","1.215","-","1.85"
"2024/10/04","11:24","1.19","-","1.83"
"2024/10/04","11:30","1.165","-","1.8"
"2024/10/04","11:36","1.141","-","1.79"
"2024/10/04","11:42","1.116","-","1.77"
"2024/10/04","11:48","1.092","-","1.74"
"2024/10/04","11:54","1.068","-","1.71"
"2024/10/04","12:00","1.044","-","1.72"
"2024/10/04","12:06","1.021","-","1.68"
"2024/10/04","12:12","0.997","-","1.66"
"2024/10/04","12:18","0.975","-","1.63"
"2024/10/04","12:24","0.952","-","1.61"
"2024/10/04","12:30","0.93","-","1.59"
"2024/10/04","12:36","0.908","-","1.57"
"2024/10/04","12:42","0.887","-","1.55"
"2024/10/04","12:48","0.866","-","1.52"
"2024/10/04","12:54","0.846","-","1.51"
"2024/10/04","13:00","0.826","-","1.49"
"2024/10/04","13:06","0.806","-","1.46"
"2024/10/04","13:12","0.787","-","1.44"
"2024/10/04","13:18","0.768","-","1.42"
"2024/10/04","13:24","0.75","-","1.4"
"2024/10/04","13:30","0.732","-","1.37"
"2024/10/04","13:36","0.714","-","1.35"
"2024/10/04","13:42","0.697","-","1.33"
"2024/10/04","13:48","0.68","-","1.31"
"2024/10/04","13:54","0.664","-","1.28"
"2024/10/04","14:00","0.648","-","1.27"
"2024/10/04","14:06","0.633","-","1.25"
"2024/10/04","14:12","0.618","-","1.22"
"2024/10/04","14:18","0.603","-","1.2"
"2024/10/04","14:24","0.589","-","1.18"
"2024/10/04","14:30","0.576","-","1.16"
"2024/10/04","14:36","0.563","-","1.14"
"2024/10/04","14:42","0.551","-","1.13"
"2024/10/04","14:48","0.54","-","1.11"
"2024/10/04","14:54","0.529","-","1.1"
"2024/10/04","15:00","0.519","-","1.08"
"2024/10/04","15:06","0.51","-","1.05"
"2024/10/04","15:12","0.502","-","1.04"
"2024/10/04","15:18","0.494","-","1.04"
"2024/10/04","15:24","0.488","-","1.02"
"2024/10/04","15:30","0.482","-","1"
"2024/10/04","15:36","0.478","-","0.99"
"2024/10/04","15:42","0.474","-","0.98"
"2024/10/04","15:48","0.471","-","0.97"
"2024/10/04","15:54","0.47","-","0.97"
"2024/10/04","16:00","0.469","-","0.96"
"2024/10/04","16:06","0.47","-","0.97"
"2024/10/04","16:12","0.472","-","0.96"
"2024/10/04","16:18","0.475","-","0.97"
"2024/10/04","16:24","0.479","-","0.97"
"2024/10/04","16:30","0.484","-","0.99"
"2024/10/04","16:36","0.49","-","1.01"
"2024/10/04","16:42","0.497","-","1.04"
"2024/10/04","16:48","0.505","-","1.08"
"2024/10/04","16:54","0.515","-","1.1"
"2024/10/04","17:00","0.525","-","1.12"
"2024/10/04","17:06","0.536","-","1.16"
"2024/10/04","17:12","0.548","-","1.18"
"2024/10/04","17:18","0.561","-","1.2"
"2024/10/04","17:24","0.575","-","1.24"
"2024/10/04","17:30","0.59","-","1.28"
"2024/10/04","17:36","0.605","-","1.29"
"2024/10/04","17:42","0.621","-","1.32"
"2024/10/04","17:48","0.638","-","1.34"
"2024/10/04","17:54","0.655","-","1.35"
"2024/10/04","18:00","0.673","-","1.37"
"2024/10/04","18:06","0.691","-","1.4"
"2024/10/04","18:12","0.709","-","1.44"
"2024/10/04","18:18","0.728","-","1.47"
"2024/10/04","18:24","0.748","-","1.49"
"2024/10/04","18:30","0.767","-","1.5"
"2024/10/04","18:36","0.787","-","1.51"
"2024/10/04","18:42","0.807","-","1.54"
"2024/10/04","18:48","0.827","-","1.56"
"2024/10/04","18:54","0.847","-","1.59"
"2024/10/04","19:00","0.867","-","1.6"
"2024/10/04","19:06","0.886","-","1.62"
"2024/10/04","19:12","0.906","-","1.65"
"2024/10/04","19:18","0.926","-","1.68"
"2024/10/04","19:24","0.946","-","1.7"
"2024/10/04","19:30","0.965","-","1.74"
"2024/10/04","19:36","0.984","-","1.78"
"2024/10/04","19:42","1.003","-","1.78"
"2024/10/04","19:48","1.021","-","1.81"
"2024/10/04","19:54","1.039","-","1.84"
"2024/10/04","20:00","1.056","-","1.85"
"2024/10/04","20:06","1.073","-","1.88"
"2024/10/04","20:12","1.09","-","1.92"
"2024/10/04","20:18","1.105","-","1.96"
"2024/10/04","20:24","1.12","-","2"
"2024/10/04","20:30","1.135","-","2.05"
"2024/10/04","20:36","1.148","-","2.09"
"2024/10/04","20:42","1.161","-","2.1"
"2024/10/04","20:48","1.173","-","2.12"
"2024/10/04","20:54","1.184","-","2.14"
"2024/10/04","21:00","1.195","-","2.16"
"2024/10/04","21:06","1.204","-","2.16"
"2024/10/04","21:12","1.212","-","2.16"
"2024/10/04","21:18","1.219","-","2.17"
"2024/10/04","21:24","1.225","-","2.18"
"2024/10/04","21:30","1.23","-","2.18"
"2024/10/04","21:36","1.234","-","2.19"
"2024/10/04","21:42","1.237","-","2.18"
"2024/10/04","21:48","1.239","-","2.16"
"2024/10/04","21:54","1.239","-","2.15"
"2024/10/04","22:00","1.239","-","2.14"
"2024/10/04","22:06","1.237","-","2.13"
"2024/10/04","22:12","1.234","-","2.12"
"2024/10/04","22:18","1.231","-","2.09"
"2024/10/04","22:24","1.226","-","2.07"
"2024/10/04","22:30","1.22","-","2.06"
"2024/10/04","22:36","1.213","-","2.04"
"2024/10/04","22:42","1.205","-","2.02"
"2024/10/04","22:48","1.196","-","2"
"2024/10/04","22:54","1.187","-","1.98"
"2024/10/04","23:00","1.177","-","1.95"
"2024/10/04","23:06","1.166","-","1.93"
"2024/10/04","23:12","1.154","-","1.92"
"2024/10/04","23:18","1.142","-","1.89"
"2024/10/04","23:24","1.129","-","1.87"
"2024/10/04","23:30","1.116","-","1.85"
"2024/10/04","23:36","1.102","-","1.83"
"2024/10/04","23:42","1.088","-","1.8"
"2024/10/04","23:48","1.074","-","1.79"
"2024/10/04","23:54","1.059","-","1.78"
"2024/10/05","00:00","1.045","-","1.75"
"2024/10/05","00:06","1.03","-","1.74"
"2024/10/05","00:12","1.015","-","1.74"
"2024/10/05","00:18","1.001","-","1.72"
"2024/10/05","00:24","0.986","-","1.71"
"2024/10/05","00:30","0.971","-","1.68"
"2024/10/05","00:36","0.957","-","1.67"
"2024/10/05","00:42","0.943","-","1.66"
"2024/10/05","00:48","0.929","-","1.61"
"2024/10/05","00:54","0.916","-","1.58"
"2024/10/05","01:00","0.902","-","1.57"
"2024/10/05","01:06","0.889","-","1.56"
"2024/10/05","01:12","0.877","-","1.54"
"2024/10/05","01:18","0.864","-","1.52"
"2024/10/05","01:24","0.853","-","1.5"
"2024/10/05","01:30","0.841","-","1.49"
"2024/10/05","01:36","0.83","-","1.48"
"2024/10/05","01:42","0.82","-","1.46"
"2024/10/05","01:48","0.81","-","1.47"
"2024/10/05","01:54","0.8","-","1.45"
"2024/10/05","02:00","0.791","-","1.43"
"2024/10/05","02:06","0.783","-","1.41"
"2024/10/05","02:12","0.775","-","1.41"
"2024/10/05","02:18","0.768","-","1.39"
"2024/10/05","02:24","0.762","-","1.38"
"2024/10/05","02:30","0.756","-","1.37"
"2024/10/05","02:36","0.751","-","1.35"
"2024/10/05","02:42","0.747","-","1.33"
"2024/10/05","02:48","0.743","-","1.33"
"2024/10/05","02:54","0.74","-","1.32"
"2024/10/05","03:00","0.739","-","1.29"
"2024/10/05","03:06","0.738","-","1.28"
"2024/10/05","03:12","0.738","-","1.28"
"2024/10/05","03:18","0.739","-","1.27"
"2024/10/05","03:24","0.741","-","1.26"
"2024/10/05","03:30","0.745","-","1.26"
"2024/10/05","03:36","0.749","-","1.26"
"2024/10/05","03:42","0.755","-","1.25"
"2024/10/05","03:48","0.762","-","1.26"
"2024/10/05","03:54","0.77","-","1.27"
"2024/10/05","04:00","0.779","-","1.3"
"2024/10/05","04:06","0.789","-","1.32"
"2024/10/05","04:12","0.801","-","1.33"
"2024/10/05","04:18","0.814","-","1.34"
"2024/10/05","04:24","0.828","-","1.36"
"2024/10/05","04:30","0.844","-","1.38"
"2024/10/05","04:36","0.86","-","1.39"
"2024/10/05","04:42","0.878","-","1.42"
"2024/10/05","04:48","0.897","-","1.45"
"2024/10/05","04:54","0.917","-","1.48"
"2024/10/05","05:00","0.938","-","1.51"
"2024/10/05","05:06","0.96","-","1.55"
"2024/10/05","05:12","0.982","-","1.57"
"2024/10/05","05:18","1.006","-","1.6"
"2024/10/05","05:24","1.031","-","1.62"
"2024/10/05","05:30","1.056","-","1.66"
"2024/10/05","05:36","1.081","-","1.69"
"2024/10/05","05:42","1.108","-","1.71"
"2024/10/05","05:48","1.134","-","1.74"
"2024/10/05","05:54","1.161","-","1.77"
"2024/10/05","06:00","1.188","-","1.79"
"2024/10/05","06:06","1.216","-","1.82"
"2024/10/05","06:12","1.243","-","1.85"
"2024/10/05","06:18","1.27","-","1.87"
"2024/10/05","06:24","1.297","-","1.89"
"2024/10/05","06:30","1.324","-","1.93"
"2024/10/05","06:36","1.351","-","1.95"
"2024/10/05","06:42","1.377","-","1.96"
"2024/10/05","06:48","1.402","-","1.98"
"2024/10/05","06:54","1.427","-","2.01"
"2024/10/05","07:00","1.451","-","2.04"
"2024/10/05","07:06","1.475","-","2.06"
"2024/10/05","07:12","1.497","-","2.08"
"2024/10/05","07:18","1.519","-","2.11"
"2024/10/05","07:24","1.54","-","2.13"
"2024/10/05","07:30","1.56","-","2.15"
"2024/10/05","07:36","1.578","-","2.18"
"2024/10/05","07:42","1.596","-","2.21"
"2024/10/05","07:48","1.612","-","2.23"
"2024/10/05","07:54","1.627","-","2.25"
"2024/10/05","08:00","1.641","-","2.26"
"2024/10/05","08:06","1.654","-","2.29"
"2024/10/05","08:12","1.666","-","2.29"
"2024/10/05","08:18","1.676","-","2.3"
"2024/10/05","08:24","1.684","-","2.31"
"2024/10/05","08:30","1.692","-","2.31"
"2024/10/05","08:36","1.697","-","2.31"
"2024/10/05","08:42","1.702","-","2.32"
"2024/10/05","08:48","1.705","-","2.33"
"2024/10/05","08:54","1.707","-","2.34"
"2024/10/05","09:00","1.707","-","2.34"
"2024/10/05","09:06","1.705","-","2.33"
"2024/10/05","09:12","1.703","-","2.32"
"2024/10/05","09:18","1.698","-","2.31"
"2024/10/05","09:24","1.693","-","2.3"
"2024/10/05","09:30","1.685","-","2.28"
"2024/10/05","09:36","1.677","-","2.27"
"2024/10/05","09:42","1.667","-","2.25"
"2024/10/05","09:48","1.656","-","2.23"
"2024/10/05","09:54","1.643","-","2.22"
"2024/10/05","10:00","1.629","-","2.19"
"2024/10/05","10:06","1.614","-","2.17"
"2024/10/05","10:12","1.597","-","2.14"
"2024/10/05","10:18","1.579","-","2.12"
"2024/10/05","10:24","1.56","-","2.09"
"2024/10/05","10:30","1.54","-","2.06"
"2024/10/05","10:36","1.519","-","2.04"
"2024/10/05","10:42","1.497","-","2.02"
"2024/10/05","10:48","1.475","-","2"
"2024/10/05","10:54","1.451","-","1.98"
"2024/10/05","11:00","1.427","-","1.95"
"2024/10/05","11:06","1.402","-","1.93"
"2024/10/05","11:12","1.376","-","1.9"
"2024/10/05","11:18","1.35","-","1.88"
"2024/10/05","11:24","1.323","-","1.86"
"2024/10/05","11:30","1.296","-","1.83"
"2024/10/05","11:36","1.269","-","1.81"
"2024/10/05","11:42","1.242","-","1.78"
"2024/10/05","11:48","1.215","-","1.74"
"2024/10/05","11:54","1.188","-","1.72"
"2024/10/05","12:00","1.16","-","1.69"
"2024/10/05","12:06","1.133","-","1.67"
"2024/10/05","12:12","1.106","-","1.65"
"2024/10/05","12:18","1.08","-","1.65"
"2024/10/05","12:24","1.054","-","1.63"
"2024/10/05","12:30","1.028","-","1.6"
"2024/10/05","12:36","1.002","-","1.58"
"2024/10/05","12:42","0.978","-","1.56"
"2024/10/05","12:48","0.953","-","1.53"
"2024/10/05","12:54","0.929","-","1.52"
"2024/10/05","13:00","0.906","-","1.49"
"2024/10/05","13:06","0.883","-","1.47"
"2024/10/05","13:12","0.861","-","1.46"
"2024/10/05","13:18","0.84","-","1.43"
"2024/10/05","13:24","0.819","-","1.4"
"2024/10/05","13:30","0.798","-","1.38"
"2024/10/05","13:36","0.779","-","1.36"
"2024/10/05","13:42","0.759","-","1.34"
"2024/10/05","13:48","0.741","-","1.29"
"2024/10/05","13:54","0.723","-","1.3"
"2024/10/05","14:00","0.705","-","1.27"
"2024/10/05","14:06","0.688","-","1.24"
"2024/10/05","14:12","0.672","-","1.23"
"2024/10/05","14:18","0.656","-","1.21"
"2024/10/05","14:24","0.64","-","1.18"
"2024/10/05","14:30","0.625","-","1.17"
"2024/10/05","14:36","0.611","-","1.15"
"2024/10/05","14:42","0.597","-","1.11"
"2024/10/05","14:48","0.583","-","1.11"
"2024/10/05","14:54","0.57","-","1.09"
"2024/10/05","15:00","0.557","-","1.08"
"2024/10/05","15:06","0.545","-","1.06"
"2024/10/05","15:12","0.534","-","1.03"
"2024/10/05","15:18","0.523","-","1.02"
"2024/10/05","15:24","0.512","-","1"
"2024/10/05","15:30","0.502","-","1"
"2024/10/05","15:36","0.493","-","0.98"
"2024/10/05","15:42","0.484","-","0.97"
"2024/10/05","15:48","0.476","-","0.96"
"2024/10/05","15:54","0.469","-","0.94"
"2024/10/05","16:00","0.462","-","0.93"
"2024/10/05","16:06","0.456","-","0.92"
"2024/10/05","16:12","0.451","-","0.91"
"2024/10/05","16:18","0.447","-","0.89"
"2024/10/05","16:24","0.444","-","0.88"
"2024/10/05","16:30","0.442","-","0.87"
"2024/10/05","16:36","0.44","-","0.87"
"2024/10/05","16:42","0.44","-","0.86"
"2024/10/05","16:48","0.44","-","0.87"
"2024/10/05","16:54","0.441","-","0.88"
"2024/10/05","17:00","0.444","-","0.89"
"2024/10/05","17:06","0.447","-","0.9"
"2024/10/05","17:12","0.451","-","0.95"
"2024/10/05","17:18","0.457","-","0.97"
"2024/10/05","17:24","0.463","-","1"
"2024/10/05","17:30","0.47","-","1.02"
"2024/10/05","17:36","0.478","-","1.05"
"2024/10/05","17:42","0.487","-","1.07"
"2024/10/05","17:48","0.497","-","1.11"
"2024/10/05","17:54","0.508","-","1.14"
"2024/10/05","18:00","0.519","-","1.17"
"2024/10/05","18:06","0.531","-","1.21"
"2024/10/05","18:12","0.544","-","1.23"
"2024/10/05","18:18","0.558","-","1.25"
"2024/10/05","18:24","0.572","-","1.29"
"2024/10/05","18:30","0.587","-","1.3"
"2024/10/05","18:36","0.602","-","1.33"
"2024/10/05","18:42","0.617","-","1.36"
"2024/10/05","18:48","0.634","-","1.38"
"2024/10/05","18:54","0.65","-","1.39"
"2024/10/05","19:00","0.667","-","1.44"
"2024/10/05","19:06","0.684","-","1.44"
"2024/10/05","19:12","0.701","-","1.46"
"2024/10/05","19:18","0.718","-","1.48"
"2024/10/05","19:24","0.735","-","1.48"
"2024/10/05","19:30","0.753","-","1.52"
"2024/10/05","19:36","0.77","-","1.54"
"2024/10/05","19:42","0.788","-","1.56"
"2024/10/05","19:48","0.805","-","1.59"
"2024/10/05","19:54","0.823","-","1.6"
"2024/10/05","20:00","0.84","-","1.64"
"2024/10/05","20:06","0.857","-","1.67"
"2024/10/05","20:12","0.874","-","1.71"
"2024/10/05","20:18","0.89","-","1.74"
"2024/10/05","20:24","0.907","-","1.77"
"2024/10/05","20:30","0.923","-","1.8"
"2024/10/05","20:36","0.938","-","1.85"
"2024/10/05","20:42","0.954","-","1.87"
"2024/10/05","20:48","0.968","-","1.9"
"2024/10/05","20:54","0.983","-","1.92"
"2024/10/05","21:00","0.997","-","1.94"
"2024/10/05","21:06","1.01","-","1.98"
"2024/10/05","21:12","1.023","-","2.01"
"2024/10/05","21:18","1.035","-","2.02"
"2024/10/05","21:24","1.046","-","2.04"
"2024/10/05","21:30","1.057","-","2.07"
"2024/10/05","21:36","1.067","-","2.1"
"2024/10/05","21:42","1.076","-","2.11"
"2024/10/05","21:48","1.085","-","2.13"
"2024/10/05","21:54","1.093","-","2.14"
"2024/10/05","22:00","1.099","-","2.15"
"2024/10/05","22:06","1.105","-","2.15"
"2024/10/05","22:12","1.11","-","2.16"
"2024/10/05","22:18","1.115","-","2.16"
"2024/10/05","22:24","1.118","-","2.16"
"2024/10/05","22:30","1.12","-","2.16"
"2024/10/05","22:36","1.121","-","2.19"
"2024/10/05","22:42","1.122","-","2.21"
"2024/10/05","22:48","1.121","-","2.22"
"2024/10/05","22:54","1.119","-","2.22"
"2024/10/05","23:00","1.117","-","2.23"
"2024/10/05","23:06","1.113","-","2.22"
"2024/10/05","23:12","1.109","-","2.22"
"2024/10/05","23:18","1.104","-","2.2"
"2024/10/05","23:24","1.098","-","2.19"
"2024/10/05","23:30","1.091","-","2.17"
"2024/10/05","23:36","1.083","-","2.17"
"2024/10/05","23:42","1.075","-","2.14"
"2024/10/05","23:48","1.066","-","2.13"
"2024/10/05","23:54","1.057","-","2.12"
"2024/10/06","00:00","1.047","-","2.1"
"2024/10/06","00:06","1.036","-","2.09"
"2024/10/06","00:12","1.025","-","2.08"
"2024/10/06","00:18","1.014","-","2.07"
"2024/10/06","00:24","1.002","-","2.05"
"2024/10/06","00:30","0.991","-","2.03"
"2024/10/06","00:36","0.979","-","2.01"
"2024/10/06","00:42","0.967","-","1.98"
"2024/10/06","00:48","0.955","-","1.96"
"2024/10/06","00:54","0.943","-","1.94"
"2024/10/06","01:00","0.931","-","1.93"
"2024/10/06","01:06","0.919","-","1.91"
"2024/10/06","01:12","0.907","-","1.89"
"2024/10/06","01:18","0.896","-","1.88"
"2024/10/06","01:24","0.884","-","1.86"
"2024/10/06","01:30","0.873","-","1.84"
"2024/10/06","01:36","0.863","-","1.82"
"2024/10/06","01:42","0.852","-","1.8"
"2024/10/06","01:48","0.842","-","1.78"
"2024/10/06","01:54","0.833","-","1.76"
"2024/10/06","02:00","0.823","-","1.75"
"2024/10/06","02:06","0.815","-","1.73"
"2024/10/06","02:12","0.806","-","1.71"
"2024/10/06","02:18","0.799","-","1.7"
"2024/10/06","02:24","0.791","-","1.69"
"2024/10/06","02:30","0.785","-","1.67"
"2024/10/06","02:36","0.779","-","1.66"
"2024/10/06","02:42","0.773","-","1.64"
"2024/10/06","02:48","0.768","-","1.63"
"2024/10/06","02:54","0.764","-","1.62"
"2024/10/06","03:00","0.76","-","1.61"
"2024/10/06","03:06","0.757","-","1.59"
"2024/10/06","03:12","0.755","-","1.58"
"2024/10/06","03:18","0.753","-","1.57"
"2024/10/06","03:24","0.752","-","1.56"
"2024/10/06","03:30","0.752","-","1.55"
"2024/10/06","03:36","0.753","-","1.54"
"2024/10/06","03:42","0.755","-","1.52"
"2024/10/06","03:48","0.757","-","1.51"
"2024/10/06","03:54","0.761","-","1.5"
"2024/10/06","04:00","0.766","-","1.51"
"2024/10/06","04:06","0.771","-","1.51"
"2024/10/06","04:12","0.778","-","1.53"
"2024/10/06","04:18","0.786","-","1.54"
"2024/10/06","04:24","0.795","-","1.57"
"2024/10/06","04:30","0.805","-","1.59"
"2024/10/06","04:36","0.816","-","1.61"
"2024/10/06","04:42","0.828","-","1.63"
"2024/10/06","04:48","0.842","-","1.65"
"2024/10/06","04:54","0.856","-","1.67"
"2024/10/06","05:00","0.872","-","1.7"
"2024/10/06","05:06","0.889","-","1.72"
"2024/10/06","05:12","0.908","-","1.77"
"2024/10/06","05:18","0.927","-","1.81"
"2024/10/06","05:24","0.948","-","1.83"
"2024/10/06","05:30","0.969","-","1.86"
"2024/10/06","05:36","0.992","-","1.87"
"2024/10/06","05:42","1.015","-","1.91"
"2024/10/06","05:48","1.04","-","1.95"
"2024/10/06","05:54","1.065","-","1.98"
"2024/10/06","06:00","1.091","-","2.01"
"2024/10/06","06:06","1.118","-","2.02"
"2024/10/06","06:12","1.145","-","2.03"
"2024/10/06","06:18","1.173","-","2.05"
"2024/10/06","06:24","1.201","-","2.08"
"2024/10/06","06:30","1.229","-","2.1"
"2024/10/06","06:36","1.258","-","2.13"
"2024/10/06","06:42","1.286","-","2.15"
"2024/10/06","06:48","1.315","-","2.17"
"2024/10/06","06:54","1.343","-","2.19"
"2024/10/06","07:00","1.371","-","2.22"
"2024/10/06","07:06","1.399","-","2.23"
"2024/10/06","07:12","1.427","-","2.26"
"2024/10/06","07:18","1.454","-","2.28"
"2024/10/06","07:24","1.48","-","2.31"
"2024/10/06","07:30","1.505","-","2.33"
"2024/10/06","07:36","1.53","-","2.35"
"2024/10/06","07:42","1.554","-","2.37"
"2024/10/06","07:48","1.577","-","2.4"
"2024/10/06","07:54","1.598","-","2.42"
"2024/10/06","08:00","1.619","-","2.44"
"2024/10/06","08:06","1.638","-","2.45"
"2024/10/06","08:12","1.657","-","2.47"
"2024/10/06","08:18","1.673","-","2.48"
"2024/10/06","08:24","1.689","-","2.5"
"2024/10/06","08:30","1.703","-","2.51"
"2024/10/06","08:36","1.716","-","2.52"
"2024/10/06","08:42","1.727","-","2.53"
"2024/10/06","08:48","1.737","-","2.53"
"2024/10/06","08:54","1.745","-","2.54"
"2024/10/06","09:00","1.752","-","2.54"
"2024/10/06","09:06","1.757","-","2.53"
"2024/10/06","09:12","1.76","-","2.53"
"2024/10/06","09:18","1.762","-","2.54"
"2024/10/06","09:24","1.763","-","2.53"
"2024/10/06","09:30","1.762","-","2.54"
"2024/10/06","09:36","1.759","-","2.55"
"2024/10/06","09:42","1.755","-","2.55"
"2024/10/06","09:48","1.75","-","2.54"
"2024/10/06","09:54","1.742","-","2.52"
"2024/10/06","10:00","1.734","-","2.51"
"2024/10/06","10:06","1.724","-","2.49"
"2024/10/06","10:12","1.712","-","2.46"
"2024/10/06","10:18","1.699","-","2.45"
"2024/10/06","10:24","1.685","-","2.42"
"2024/10/06","10:30","1.669","-","2.4"
"2024/10/06","10:36","1.652","-","2.37"
"2024/10/06","10:42","1.634","-","2.34"
"2024/10/06","10:48","1.615","-","2.32"
"2024/10/06","10:54","1.594","-","2.3"
"2024/10/06","11:00","1.572","-","2.28"
"2024/10/06","11:06","1.55","-","2.24"
"2024/10/06","11:12","1.526","-","2.22"
"2024/10/06","11:18","1.501","-","2.2"
"2024/10/06","11:24","1.476","-","2.17"
"2024/10/06","11:30","1.45","-","2.14"
"2024/10/06","11:36","1.423","-","2.11"
"2024/10/06","11:42","1.395","-","2.09"
"2024/10/06","11:48","1.367","-","2.06"
"2024/10/06","11:54","1.339","-","2.03"
"2024/10/06","12:00","1.31","-","2.02"
"2024/10/06","12:06","1.281","-","2.01"
"2024/10/06","12:12","1.252","-","1.98"
"2024/10/06","12:18","1.223","-","1.96"
"2024/10/06","12:24","1.193","-","1.92"
"2024/10/06","12:30","1.164","-","1.91"
"2024/10/06","12:36","1.135","-","1.89"
"2024/10/06","12:42","1.106","-","1.87"
"2024/10/06","12:48","1.078","-","1.84"
